Time [s],Channel 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.805651917,1,,0.000535334,,535.334,,535,,"646,17890,3019,8936,540,395,599,1452,540,425,569,448,547,449,547,449,546,454,542,455,539,459,537,1478,513,483,512,484,483,1508,494,502,524,469,536,1457,537,1455,537,1453,538,1455,537,1456,535,459,536,482,512,483,513,484,510,486,510,485,457,539,483,513,492,502,524,471,533,460,541,458,535",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.806112417,0,,0.0004605,,460.5,,460,,"646,17890,3019,8936,540,395,599,1452,540,425,569,448,547,449,547,449,546,454,542,455,539,459,537,1478,513,483,512,484,483,1508,494,502,524,469,536,1457,537,1455,537,1453,538,1455,537,1456,535,459,536,482,512,483,513,484,510,486,510,485,457,539,483,513,492,502,524,471,533,460,541,458,535,460",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.806647458,1,,0.000535041,,535.041,,535,,"646,17890,3019,8936,540,395,599,1452,540,425,569,448,547,449,547,449,546,454,542,455,539,459,537,1478,513,483,512,484,483,1508,494,502,524,469,536,1457,537,1455,537,1453,538,1455,537,1456,535,459,536,482,512,483,513,484,510,486,510,485,457,539,483,513,492,502,524,471,533,460,541,458,535,460,535",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.807109917,0,,0.000462459,,462.459,,462,,"646,17890,3019,8936,540,395,599,1452,540,425,569,448,547,449,547,449,546,454,542,455,539,459,537,1478,513,483,512,484,483,1508,494,502,524,469,536,1457,537,1455,537,1453,538,1455,537,1456,535,459,536,482,512,483,513,484,510,486,510,485,457,539,483,513,492,502,524,471,533,460,541,458,535,460,535,462",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.807644667,1,,0.00053475,,534.75,,534,,"646,17890,3019,8936,540,395,599,1452,540,425,569,448,547,449,547,449,546,454,542,455,539,459,537,1478,513,483,512,484,483,1508,494,502,524,469,536,1457,537,1455,537,1453,538,1455,537,1456,535,459,536,482,512,483,513,484,510,486,510,485,457,539,483,513,492,502,524,471,533,460,541,458,535,460,535,462,534",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.808105167,0,,0.0004605,,460.5,,460,,"646,17890,3019,8936,540,395,599,1452,540,425,569,448,547,449,547,449,546,454,542,455,539,459,537,1478,513,483,512,484,483,1508,494,502,524,469,536,1457,537,1455,537,1453,538,1455,537,1456,535,459,536,482,512,483,513,484,510,486,510,485,457,539,483,513,492,502,524,471,533,460,541,458,535,460,535,462,534,460",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.808639042,1,,0.000533875,,533.875,,533,,"646,17890,3019,8936,540,395,599,1452,540,425,569,448,547,449,547,449,546,454,542,455,539,459,537,1478,513,483,512,484,483,1508,494,502,524,469,536,1457,537,1455,537,1453,538,1455,537,1456,535,459,536,482,512,483,513,484,510,486,510,485,457,539,483,513,492,502,524,471,533,460,541,458,535,460,535,462,534,460,533",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.809101625,0,,0.000462583,,462.583,,462,,"646,17890,3019,8936,540,395,599,1452,540,425,569,448,547,449,547,449,546,454,542,455,539,459,537,1478,513,483,512,484,483,1508,494,502,524,469,536,1457,537,1455,537,1453,538,1455,537,1456,535,459,536,482,512,483,513,484,510,486,510,485,457,539,483,513,492,502,524,471,533,460,541,458,535,460,535,462,534,460,533,462",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.809635958,1,,0.000534333,,534.333,,534,,"646,17890,3019,8936,540,395,599,1452,540,425,569,448,547,449,547,449,546,454,542,455,539,459,537,1478,513,483,512,484,483,1508,494,502,524,469,536,1457,537,1455,537,1453,538,1455,537,1456,535,459,536,482,512,483,513,484,510,486,510,485,457,539,483,513,492,502,524,471,533,460,541,458,535,460,535,462,534,460,533,462,534",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.8100985,0,,0.000462542,,462.542,,462,,"646,17890,3019,8936,540,395,599,1452,540,425,569,448,547,449,547,449,546,454,542,455,539,459,537,1478,513,483,512,484,483,1508,494,502,524,469,536,1457,537,1455,537,1453,538,1455,537,1456,535,459,536,482,512,483,513,484,510,486,510,485,457,539,483,513,492,502,524,471,533,460,541,458,535,460,535,462,534,460,533,462,534,462",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.810631208,1,,0.000532708,,532.708,,532,,"646,17890,3019,8936,540,395,599,1452,540,425,569,448,547,449,547,449,546,454,542,455,539,459,537,1478,513,483,512,484,483,1508,494,502,524,469,536,1457,537,1455,537,1453,538,1455,537,1456,535,459,536,482,512,483,513,484,510,486,510,485,457,539,483,513,492,502,524,471,533,460,541,458,535,460,535,462,534,460,533,462,534,462,532",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.811117625,0,,0.000486417,,486.417,,486,,"646,17890,3019,8936,540,395,599,1452,540,425,569,448,547,449,547,449,546,454,542,455,539,459,537,1478,513,483,512,484,483,1508,494,502,524,469,536,1457,537,1455,537,1453,538,1455,537,1456,535,459,536,482,512,483,513,484,510,486,510,485,457,539,483,513,492,502,524,471,533,460,541,458,535,460,535,462,534,460,533,462,534,462,532,486",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.811628042,1,,0.000510417,,510.417,,510,,"646,17890,3019,8936,540,395,599,1452,540,425,569,448,547,449,547,449,546,454,542,455,539,459,537,1478,513,483,512,484,483,1508,494,502,524,469,536,1457,537,1455,537,1453,538,1455,537,1456,535,459,536,482,512,483,513,484,510,486,510,485,457,539,483,513,492,502,524,471,533,460,541,458,535,460,535,462,534,460,533,462,534,462,532,486,510",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.812113292,0,,0.00048525,,485.25,,485,,"646,17890,3019,8936,540,395,599,1452,540,425,569,448,547,449,547,449,546,454,542,455,539,459,537,1478,513,483,512,484,483,1508,494,502,524,469,536,1457,537,1455,537,1453,538,1455,537,1456,535,459,536,482,512,483,513,484,510,486,510,485,457,539,483,513,492,502,524,471,533,460,541,458,535,460,535,462,534,460,533,462,534,462,532,486,510,485",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.812624458,1,,0.000511166,,511.166,,511,,"646,17890,3019,8936,540,395,599,1452,540,425,569,448,547,449,547,449,546,454,542,455,539,459,537,1478,513,483,512,484,483,1508,494,502,524,469,536,1457,537,1455,537,1453,538,1455,537,1456,535,459,536,482,512,483,513,484,510,486,510,485,457,539,483,513,492,502,524,471,533,460,541,458,535,460,535,462,534,460,533,462,534,462,532,486,510,485,511",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.813109167,0,,0.000484709,,484.709,,484,,"646,17890,3019,8936,540,395,599,1452,540,425,569,448,547,449,547,449,546,454,542,455,539,459,537,1478,513,483,512,484,483,1508,494,502,524,469,536,1457,537,1455,537,1453,538,1455,537,1456,535,459,536,482,512,483,513,484,510,486,510,485,457,539,483,513,492,502,524,471,533,460,541,458,535,460,535,462,534,460,533,462,534,462,532,486,510,485,511,484",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.813619708,1,,0.000510541,,510.541,,510,,"646,17890,3019,8936,540,395,599,1452,540,425,569,448,547,449,547,449,546,454,542,455,539,459,537,1478,513,483,512,484,483,1508,494,502,524,469,536,1457,537,1455,537,1453,538,1455,537,1456,535,459,536,482,512,483,513,484,510,486,510,485,457,539,483,513,492,502,524,471,533,460,541,458,535,460,535,462,534,460,533,462,534,462,532,486,510,485,511,484,510",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.814105333,0,,0.000485625,,485.625,,485,,"646,17890,3019,8936,540,395,599,1452,540,425,569,448,547,449,547,449,546,454,542,455,539,459,537,1478,513,483,512,484,483,1508,494,502,524,469,536,1457,537,1455,537,1453,538,1455,537,1456,535,459,536,482,512,483,513,484,510,486,510,485,457,539,483,513,492,502,524,471,533,460,541,458,535,460,535,462,534,460,533,462,534,462,532,486,510,485,511,484,510,485",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.81461675,1,,0.000511417,,511.417,,511,,"646,17890,3019,8936,540,395,599,1452,540,425,569,448,547,449,547,449,546,454,542,455,539,459,537,1478,513,483,512,484,483,1508,494,502,524,469,536,1457,537,1455,537,1453,538,1455,537,1456,535,459,536,482,512,483,513,484,510,486,510,485,457,539,483,513,492,502,524,471,533,460,541,458,535,460,535,462,534,460,533,462,534,462,532,486,510,485,511,484,510,485,511",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.815101417,0,,0.000484667,,484.667,,484,,"646,17890,3019,8936,540,395,599,1452,540,425,569,448,547,449,547,449,546,454,542,455,539,459,537,1478,513,483,512,484,483,1508,494,502,524,469,536,1457,537,1455,537,1453,538,1455,537,1456,535,459,536,482,512,483,513,484,510,486,510,485,457,539,483,513,492,502,524,471,533,460,541,458,535,460,535,462,534,460,533,462,534,462,532,486,510,485,511,484,510,485,511,484",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.815615083,1,,0.000513666,,513.666,,513,,"646,17890,3019,8936,540,395,599,1452,540,425,569,448,547,449,547,449,546,454,542,455,539,459,537,1478,513,483,512,484,483,1508,494,502,524,469,536,1457,537,1455,537,1453,538,1455,537,1456,535,459,536,482,512,483,513,484,510,486,510,485,457,539,483,513,492,502,524,471,533,460,541,458,535,460,535,462,534,460,533,462,534,462,532,486,510,485,511,484,510,485,511,484,513",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.816125958,0,,0.000510875,,510.875,,510,,"646,17890,3019,8936,540,395,599,1452,540,425,569,448,547,449,547,449,546,454,542,455,539,459,537,1478,513,483,512,484,483,1508,494,502,524,469,536,1457,537,1455,537,1453,538,1455,537,1456,535,459,536,482,512,483,513,484,510,486,510,485,457,539,483,513,492,502,524,471,533,460,541,458,535,460,535,462,534,460,533,462,534,462,532,486,510,485,511,484,510,485,511,484,513,510",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.816631458,1,,0.0005055,,505.5,,505,,"646,17890,3019,8936,540,395,599,1452,540,425,569,448,547,449,547,449,546,454,542,455,539,459,537,1478,513,483,512,484,483,1508,494,502,524,469,536,1457,537,1455,537,1453,538,1455,537,1456,535,459,536,482,512,483,513,484,510,486,510,485,457,539,483,513,492,502,524,471,533,460,541,458,535,460,535,462,534,460,533,462,534,462,532,486,510,485,511,484,510,485,511,484,513,510,505",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.817121833,0,,0.000490375,,490.375,,490,,"646,17890,3019,8936,540,395,599,1452,540,425,569,448,547,449,547,449,546,454,542,455,539,459,537,1478,513,483,512,484,483,1508,494,502,524,469,536,1457,537,1455,537,1453,538,1455,537,1456,535,459,536,482,512,483,513,484,510,486,510,485,457,539,483,513,492,502,524,471,533,460,541,458,535,460,535,462,534,460,533,462,534,462,532,486,510,485,511,484,510,485,511,484,513,510,505,490",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.817550458,1,,0.000428625,,428.625,,428,,"646,17890,3019,8936,540,395,599,1452,540,425,569,448,547,449,547,449,546,454,542,455,539,459,537,1478,513,483,512,484,483,1508,494,502,524,469,536,1457,537,1455,537,1453,538,1455,537,1456,535,459,536,482,512,483,513,484,510,486,510,485,457,539,483,513,492,502,524,471,533,460,541,458,535,460,535,462,534,460,533,462,534,462,532,486,510,485,511,484,510,485,511,484,513,510,505,490,428",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.818118208,0,,0.00056775,,567.75,,567,,"646,17890,3019,8936,540,395,599,1452,540,425,569,448,547,449,547,449,546,454,542,455,539,459,537,1478,513,483,512,484,483,1508,494,502,524,469,536,1457,537,1455,537,1453,538,1455,537,1456,535,459,536,482,512,483,513,484,510,486,510,485,457,539,483,513,492,502,524,471,533,460,541,458,535,460,535,462,534,460,533,462,534,462,532,486,510,485,511,484,510,485,511,484,513,510,505,490,428,567",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.818577167,1,,0.000458959,,458.959,,458,,"646,17890,3019,8936,540,395,599,1452,540,425,569,448,547,449,547,449,546,454,542,455,539,459,537,1478,513,483,512,484,483,1508,494,502,524,469,536,1457,537,1455,537,1453,538,1455,537,1456,535,459,536,482,512,483,513,484,510,486,510,485,457,539,483,513,492,502,524,471,533,460,541,458,535,460,535,462,534,460,533,462,534,462,532,486,510,485,511,484,510,485,511,484,513,510,505,490,428,567,458",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.819114417,0,,0.00053725,,537.25,,537,,"646,17890,3019,8936,540,395,599,1452,540,425,569,448,547,449,547,449,546,454,542,455,539,459,537,1478,513,483,512,484,483,1508,494,502,524,469,536,1457,537,1455,537,1453,538,1455,537,1456,535,459,536,482,512,483,513,484,510,486,510,485,457,539,483,513,492,502,524,471,533,460,541,458,535,460,535,462,534,460,533,462,534,462,532,486,510,485,511,484,510,485,511,484,513,510,505,490,428,567,458,537",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.819602667,1,,0.00048825,,488.25,,488,,"646,17890,3019,8936,540,395,599,1452,540,425,569,448,547,449,547,449,546,454,542,455,539,459,537,1478,513,483,512,484,483,1508,494,502,524,469,536,1457,537,1455,537,1453,538,1455,537,1456,535,459,536,482,512,483,513,484,510,486,510,485,457,539,483,513,492,502,524,471,533,460,541,458,535,460,535,462,534,460,533,462,534,462,532,486,510,485,511,484,510,485,511,484,513,510,505,490,428,567,458,537,488",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.820110042,0,,0.000507375,,507.375,,507,,"646,17890,3019,8936,540,395,599,1452,540,425,569,448,547,449,547,449,546,454,542,455,539,459,537,1478,513,483,512,484,483,1508,494,502,524,469,536,1457,537,1455,537,1453,538,1455,537,1456,535,459,536,482,512,483,513,484,510,486,510,485,457,539,483,513,492,502,524,471,533,460,541,458,535,460,535,462,534,460,533,462,534,462,532,486,510,485,511,484,510,485,511,484,513,510,505,490,428,567,458,537,488,507",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.820611208,1,,0.000501166,,501.166,,501,,"646,17890,3019,8936,540,395,599,1452,540,425,569,448,547,449,547,449,546,454,542,455,539,459,537,1478,513,483,512,484,483,1508,494,502,524,469,536,1457,537,1455,537,1453,538,1455,537,1456,535,459,536,482,512,483,513,484,510,486,510,485,457,539,483,513,492,502,524,471,533,460,541,458,535,460,535,462,534,460,533,462,534,462,532,486,510,485,511,484,510,485,511,484,513,510,505,490,428,567,458,537,488,507,501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.821106333,0,,0.000495125,,495.125,,495,,"646,17890,3019,8936,540,395,599,1452,540,425,569,448,547,449,547,449,546,454,542,455,539,459,537,1478,513,483,512,484,483,1508,494,502,524,469,536,1457,537,1455,537,1453,538,1455,537,1456,535,459,536,482,512,483,513,484,510,486,510,485,457,539,483,513,492,502,524,471,533,460,541,458,535,460,535,462,534,460,533,462,534,462,532,486,510,485,511,484,510,485,511,484,513,510,505,490,428,567,458,537,488,507,501,495",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.82161325,1,,0.000506917,,506.917,,506,,"646,17890,3019,8936,540,395,599,1452,540,425,569,448,547,449,547,449,546,454,542,455,539,459,537,1478,513,483,512,484,483,1508,494,502,524,469,536,1457,537,1455,537,1453,538,1455,537,1456,535,459,536,482,512,483,513,484,510,486,510,485,457,539,483,513,492,502,524,471,533,460,541,458,535,460,535,462,534,460,533,462,534,462,532,486,510,485,511,484,510,485,511,484,513,510,505,490,428,567,458,537,488,507,501,495,506",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.822102833,0,,0.000489583,,489.583,,489,,"646,17890,3019,8936,540,395,599,1452,540,425,569,448,547,449,547,449,546,454,542,455,539,459,537,1478,513,483,512,484,483,1508,494,502,524,469,536,1457,537,1455,537,1453,538,1455,537,1456,535,459,536,482,512,483,513,484,510,486,510,485,457,539,483,513,492,502,524,471,533,460,541,458,535,460,535,462,534,460,533,462,534,462,532,486,510,485,511,484,510,485,511,484,513,510,505,490,428,567,458,537,488,507,501,495,506,489",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.822609458,1,,0.000506625,,506.625,,506,,"646,17890,3019,8936,540,395,599,1452,540,425,569,448,547,449,547,449,546,454,542,455,539,459,537,1478,513,483,512,484,483,1508,494,502,524,469,536,1457,537,1455,537,1453,538,1455,537,1456,535,459,536,482,512,483,513,484,510,486,510,485,457,539,483,513,492,502,524,471,533,460,541,458,535,460,535,462,534,460,533,462,534,462,532,486,510,485,511,484,510,485,511,484,513,510,505,490,428,567,458,537,488,507,501,495,506,489,506",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.823098958,0,,0.0004895,,489.5,,489,,"646,17890,3019,8936,540,395,599,1452,540,425,569,448,547,449,547,449,546,454,542,455,539,459,537,1478,513,483,512,484,483,1508,494,502,524,469,536,1457,537,1455,537,1453,538,1455,537,1456,535,459,536,482,512,483,513,484,510,486,510,485,457,539,483,513,492,502,524,471,533,460,541,458,535,460,535,462,534,460,533,462,534,462,532,486,510,485,511,484,510,485,511,484,513,510,505,490,428,567,458,537,488,507,501,495,506,489,506,489",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.823604792,1,,0.000505834,,505.834,,505,,"646,17890,3019,8936,540,395,599,1452,540,425,569,448,547,449,547,449,546,454,542,455,539,459,537,1478,513,483,512,484,483,1508,494,502,524,469,536,1457,537,1455,537,1453,538,1455,537,1456,535,459,536,482,512,483,513,484,510,486,510,485,457,539,483,513,492,502,524,471,533,460,541,458,535,460,535,462,534,460,533,462,534,462,532,486,510,485,511,484,510,485,511,484,513,510,505,490,428,567,458,537,488,507,501,495,506,489,506,489,505",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.824095,0,,0.000490208,,490.208,,490,,"646,17890,3019,8936,540,395,599,1452,540,425,569,448,547,449,547,449,546,454,542,455,539,459,537,1478,513,483,512,484,483,1508,494,502,524,469,536,1457,537,1455,537,1453,538,1455,537,1456,535,459,536,482,512,483,513,484,510,486,510,485,457,539,483,513,492,502,524,471,533,460,541,458,535,460,535,462,534,460,533,462,534,462,532,486,510,485,511,484,510,485,511,484,513,510,505,490,428,567,458,537,488,507,501,495,506,489,506,489,505,490",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.824600833,1,,0.000505833,,505.833,,505,,"646,17890,3019,8936,540,395,599,1452,540,425,569,448,547,449,547,449,546,454,542,455,539,459,537,1478,513,483,512,484,483,1508,494,502,524,469,536,1457,537,1455,537,1453,538,1455,537,1456,535,459,536,482,512,483,513,484,510,486,510,485,457,539,483,513,492,502,524,471,533,460,541,458,535,460,535,462,534,460,533,462,534,462,532,486,510,485,511,484,510,485,511,484,513,510,505,490,428,567,458,537,488,507,501,495,506,489,506,489,505,490,505",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.825091333,0,,0.0004905,,490.5,,490,,"646,17890,3019,8936,540,395,599,1452,540,425,569,448,547,449,547,449,546,454,542,455,539,459,537,1478,513,483,512,484,483,1508,494,502,524,469,536,1457,537,1455,537,1453,538,1455,537,1456,535,459,536,482,512,483,513,484,510,486,510,485,457,539,483,513,492,502,524,471,533,460,541,458,535,460,535,462,534,460,533,462,534,462,532,486,510,485,511,484,510,485,511,484,513,510,505,490,428,567,458,537,488,507,501,495,506,489,506,489,505,490,505,490",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.825596167,1,,0.000504834,,504.834,,504,,"646,17890,3019,8936,540,395,599,1452,540,425,569,448,547,449,547,449,546,454,542,455,539,459,537,1478,513,483,512,484,483,1508,494,502,524,469,536,1457,537,1455,537,1453,538,1455,537,1456,535,459,536,482,512,483,513,484,510,486,510,485,457,539,483,513,492,502,524,471,533,460,541,458,535,460,535,462,534,460,533,462,534,462,532,486,510,485,511,484,510,485,511,484,513,510,505,490,428,567,458,537,488,507,501,495,506,489,506,489,505,490,505,490,504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.827059292,0,,0.001463125,,1463.125,,1463,,"646,17890,3019,8936,540,395,599,1452,540,425,569,448,547,449,547,449,546,454,542,455,539,459,537,1478,513,483,512,484,483,1508,494,502,524,469,536,1457,537,1455,537,1453,538,1455,537,1456,535,459,536,482,512,483,513,484,510,486,510,485,457,539,483,513,492,502,524,471,533,460,541,458,535,460,535,462,534,460,533,462,534,462,532,486,510,485,511,484,510,485,511,484,513,510,505,490,428,567,458,537,488,507,501,495,506,489,506,489,505,490,505,490,504,1463",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.827588,1,,0.000528708,,528.708,,528,,"646,17890,3019,8936,540,395,599,1452,540,425,569,448,547,449,547,449,546,454,542,455,539,459,537,1478,513,483,512,484,483,1508,494,502,524,469,536,1457,537,1455,537,1453,538,1455,537,1456,535,459,536,482,512,483,513,484,510,486,510,485,457,539,483,513,492,502,524,471,533,460,541,458,535,460,535,462,534,460,533,462,534,462,532,486,510,485,511,484,510,485,511,484,513,510,505,490,428,567,458,537,488,507,501,495,506,489,506,489,505,490,505,490,504,1463,528",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.829052125,0,,0.001464125,,1464.125,,1464,,"646,17890,3019,8936,540,395,599,1452,540,425,569,448,547,449,547,449,546,454,542,455,539,459,537,1478,513,483,512,484,483,1508,494,502,524,469,536,1457,537,1455,537,1453,538,1455,537,1456,535,459,536,482,512,483,513,484,510,486,510,485,457,539,483,513,492,502,524,471,533,460,541,458,535,460,535,462,534,460,533,462,534,462,532,486,510,485,511,484,510,485,511,484,513,510,505,490,428,567,458,537,488,507,501,495,506,489,506,489,505,490,505,490,504,1463,528,1464",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
