Time [s],Channel 0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.922787375,1,,0.000465792,,465.792,,465,,"574,17954,2970,9010,469,526,468,1523,465,530,466,528,467,529,495,500,498,498,495,500,496,499,496,1495,495,500,498,499,496,1498,493,504,492,504,490,1521,470,1521,465,1526,466,1525,494,1498,497,498,498,497,497,498,498,498,498,496,499,499,496,501,494,502,494,503,516,481,515,499,495,500,465",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.923318792,0,,0.000531417,,531.417,,531,,"574,17954,2970,9010,469,526,468,1523,465,530,466,528,467,529,495,500,498,498,495,500,496,499,496,1495,495,500,498,499,496,1498,493,504,492,504,490,1521,470,1521,465,1526,466,1525,494,1498,497,498,498,497,497,498,498,498,498,496,499,499,496,501,494,502,494,503,516,481,515,499,495,500,465,531",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.923758917,1,,0.000440125,,440.125,,440,,"574,17954,2970,9010,469,526,468,1523,465,530,466,528,467,529,495,500,498,498,495,500,496,499,496,1495,495,500,498,499,496,1498,493,504,492,504,490,1521,470,1521,465,1526,466,1525,494,1498,497,498,498,497,497,498,498,498,498,496,499,499,496,501,494,502,494,503,516,481,515,499,495,500,465,531,440",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.924313958,0,,0.000555041,,555.041,,555,,"574,17954,2970,9010,469,526,468,1523,465,530,466,528,467,529,495,500,498,498,495,500,496,499,496,1495,495,500,498,499,496,1498,493,504,492,504,490,1521,470,1521,465,1526,466,1525,494,1498,497,498,498,497,497,498,498,498,498,496,499,499,496,501,494,502,494,503,516,481,515,499,495,500,465,531,440,555",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.924778417,1,,0.000464459,,464.459,,464,,"574,17954,2970,9010,469,526,468,1523,465,530,466,528,467,529,495,500,498,498,495,500,496,499,496,1495,495,500,498,499,496,1498,493,504,492,504,490,1521,470,1521,465,1526,466,1525,494,1498,497,498,498,497,497,498,498,498,498,496,499,499,496,501,494,502,494,503,516,481,515,499,495,500,465,531,440,555,464",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.925310625,0,,0.000532208,,532.208,,532,,"574,17954,2970,9010,469,526,468,1523,465,530,466,528,467,529,495,500,498,498,495,500,496,499,496,1495,495,500,498,499,496,1498,493,504,492,504,490,1521,470,1521,465,1526,466,1525,494,1498,497,498,498,497,497,498,498,498,498,496,499,499,496,501,494,502,494,503,516,481,515,499,495,500,465,531,440,555,464,532",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.925774417,1,,0.000463792,,463.792,,463,,"574,17954,2970,9010,469,526,468,1523,465,530,466,528,467,529,495,500,498,498,495,500,496,499,496,1495,495,500,498,499,496,1498,493,504,492,504,490,1521,470,1521,465,1526,466,1525,494,1498,497,498,498,497,497,498,498,498,498,496,499,499,496,501,494,502,494,503,516,481,515,499,495,500,465,531,440,555,464,532,463",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.926307,0,,0.000532583,,532.583,,532,,"574,17954,2970,9010,469,526,468,1523,465,530,466,528,467,529,495,500,498,498,495,500,496,499,496,1495,495,500,498,499,496,1498,493,504,492,504,490,1521,470,1521,465,1526,466,1525,494,1498,497,498,498,497,497,498,498,498,498,496,499,499,496,501,494,502,494,503,516,481,515,499,495,500,465,531,440,555,464,532,463,532",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.92679825,1,,0.00049125,,491.25,,491,,"574,17954,2970,9010,469,526,468,1523,465,530,466,528,467,529,495,500,498,498,495,500,496,499,496,1495,495,500,498,499,496,1498,493,504,492,504,490,1521,470,1521,465,1526,466,1525,494,1498,497,498,498,497,497,498,498,498,498,496,499,499,496,501,494,502,494,503,516,481,515,499,495,500,465,531,440,555,464,532,463,532,491",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.927303042,0,,0.000504792,,504.792,,504,,"574,17954,2970,9010,469,526,468,1523,465,530,466,528,467,529,495,500,498,498,495,500,496,499,496,1495,495,500,498,499,496,1498,493,504,492,504,490,1521,470,1521,465,1526,466,1525,494,1498,497,498,498,497,497,498,498,498,498,496,499,499,496,501,494,502,494,503,516,481,515,499,495,500,465,531,440,555,464,532,463,532,491,504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.927798542,1,,0.0004955,,495.5,,495,,"574,17954,2970,9010,469,526,468,1523,465,530,466,528,467,529,495,500,498,498,495,500,496,499,496,1495,495,500,498,499,496,1498,493,504,492,504,490,1521,470,1521,465,1526,466,1525,494,1498,497,498,498,497,497,498,498,498,498,496,499,499,496,501,494,502,494,503,516,481,515,499,495,500,465,531,440,555,464,532,463,532,491,504,495",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.928298792,0,,0.00050025,,500.25,,500,,"574,17954,2970,9010,469,526,468,1523,465,530,466,528,467,529,495,500,498,498,495,500,496,499,496,1495,495,500,498,499,496,1498,493,504,492,504,490,1521,470,1521,465,1526,466,1525,494,1498,497,498,498,497,497,498,498,498,498,496,499,499,496,501,494,502,494,503,516,481,515,499,495,500,465,531,440,555,464,532,463,532,491,504,495,500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.928822667,1,,0.000523875,,523.875,,523,,"574,17954,2970,9010,469,526,468,1523,465,530,466,528,467,529,495,500,498,498,495,500,496,499,496,1495,495,500,498,499,496,1498,493,504,492,504,490,1521,470,1521,465,1526,466,1525,494,1498,497,498,498,497,497,498,498,498,498,496,499,499,496,501,494,502,494,503,516,481,515,499,495,500,465,531,440,555,464,532,463,532,491,504,495,500,523",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.929295375,0,,0.000472708,,472.708,,472,,"574,17954,2970,9010,469,526,468,1523,465,530,466,528,467,529,495,500,498,498,495,500,496,499,496,1495,495,500,498,499,496,1498,493,504,492,504,490,1521,470,1521,465,1526,466,1525,494,1498,497,498,498,497,497,498,498,498,498,496,499,499,496,501,494,502,494,503,516,481,515,499,495,500,465,531,440,555,464,532,463,532,491,504,495,500,523,472",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.929792458,1,,0.000497083,,497.083,,497,,"574,17954,2970,9010,469,526,468,1523,465,530,466,528,467,529,495,500,498,498,495,500,496,499,496,1495,495,500,498,499,496,1498,493,504,492,504,490,1521,470,1521,465,1526,466,1525,494,1498,497,498,498,497,497,498,498,498,498,496,499,499,496,501,494,502,494,503,516,481,515,499,495,500,465,531,440,555,464,532,463,532,491,504,495,500,523,472,497",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.930291375,0,,0.000498917,,498.917,,498,,"574,17954,2970,9010,469,526,468,1523,465,530,466,528,467,529,495,500,498,498,495,500,496,499,496,1495,495,500,498,499,496,1498,493,504,492,504,490,1521,470,1521,465,1526,466,1525,494,1498,497,498,498,497,497,498,498,498,498,496,499,499,496,501,494,502,494,503,516,481,515,499,495,500,465,531,440,555,464,532,463,532,491,504,495,500,523,472,497,498",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.930812333,1,,0.000520958,,520.958,,520,,"574,17954,2970,9010,469,526,468,1523,465,530,466,528,467,529,495,500,498,498,495,500,496,499,496,1495,495,500,498,499,496,1498,493,504,492,504,490,1521,470,1521,465,1526,466,1525,494,1498,497,498,498,497,497,498,498,498,498,496,499,499,496,501,494,502,494,503,516,481,515,499,495,500,465,531,440,555,464,532,463,532,491,504,495,500,523,472,497,498,520",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.93128725,0,,0.000474917,,474.917,,474,,"574,17954,2970,9010,469,526,468,1523,465,530,466,528,467,529,495,500,498,498,495,500,496,499,496,1495,495,500,498,499,496,1498,493,504,492,504,490,1521,470,1521,465,1526,466,1525,494,1498,497,498,498,497,497,498,498,498,498,496,499,499,496,501,494,502,494,503,516,481,515,499,495,500,465,531,440,555,464,532,463,532,491,504,495,500,523,472,497,498,520,474",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.931809708,1,,0.000522458,,522.458,,522,,"574,17954,2970,9010,469,526,468,1523,465,530,466,528,467,529,495,500,498,498,495,500,496,499,496,1495,495,500,498,499,496,1498,493,504,492,504,490,1521,470,1521,465,1526,466,1525,494,1498,497,498,498,497,497,498,498,498,498,496,499,499,496,501,494,502,494,503,516,481,515,499,495,500,465,531,440,555,464,532,463,532,491,504,495,500,523,472,497,498,520,474,522",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.932284375,0,,0.000474667,,474.667,,474,,"574,17954,2970,9010,469,526,468,1523,465,530,466,528,467,529,495,500,498,498,495,500,496,499,496,1495,495,500,498,499,496,1498,493,504,492,504,490,1521,470,1521,465,1526,466,1525,494,1498,497,498,498,497,497,498,498,498,498,496,499,499,496,501,494,502,494,503,516,481,515,499,495,500,465,531,440,555,464,532,463,532,491,504,495,500,523,472,497,498,520,474,522,474",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.932779625,1,,0.00049525,,495.25,,495,,"574,17954,2970,9010,469,526,468,1523,465,530,466,528,467,529,495,500,498,498,495,500,496,499,496,1495,495,500,498,499,496,1498,493,504,492,504,490,1521,470,1521,465,1526,466,1525,494,1498,497,498,498,497,497,498,498,498,498,496,499,499,496,501,494,502,494,503,516,481,515,499,495,500,465,531,440,555,464,532,463,532,491,504,495,500,523,472,497,498,520,474,522,474,495",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.933280542,0,,0.000500917,,500.917,,500,,"574,17954,2970,9010,469,526,468,1523,465,530,466,528,467,529,495,500,498,498,495,500,496,499,496,1495,495,500,498,499,496,1498,493,504,492,504,490,1521,470,1521,465,1526,466,1525,494,1498,497,498,498,497,497,498,498,498,498,496,499,499,496,501,494,502,494,503,516,481,515,499,495,500,465,531,440,555,464,532,463,532,491,504,495,500,523,472,497,498,520,474,522,474,495,500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.933775875,1,,0.000495333,,495.333,,495,,"574,17954,2970,9010,469,526,468,1523,465,530,466,528,467,529,495,500,498,498,495,500,496,499,496,1495,495,500,498,499,496,1498,493,504,492,504,490,1521,470,1521,465,1526,466,1525,494,1498,497,498,498,497,497,498,498,498,498,496,499,499,496,501,494,502,494,503,516,481,515,499,495,500,465,531,440,555,464,532,463,532,491,504,495,500,523,472,497,498,520,474,522,474,495,500,495",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.934278708,0,,0.000502833,,502.833,,502,,"574,17954,2970,9010,469,526,468,1523,465,530,466,528,467,529,495,500,498,498,495,500,496,499,496,1495,495,500,498,499,496,1498,493,504,492,504,490,1521,470,1521,465,1526,466,1525,494,1498,497,498,498,497,497,498,498,498,498,496,499,499,496,501,494,502,494,503,516,481,515,499,495,500,465,531,440,555,464,532,463,532,491,504,495,500,523,472,497,498,520,474,522,474,495,500,495,502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.934771417,1,,0.000492709,,492.709,,492,,"574,17954,2970,9010,469,526,468,1523,465,530,466,528,467,529,495,500,498,498,495,500,496,499,496,1495,495,500,498,499,496,1498,493,504,492,504,490,1521,470,1521,465,1526,466,1525,494,1498,497,498,498,497,497,498,498,498,498,496,499,499,496,501,494,502,494,503,516,481,515,499,495,500,465,531,440,555,464,532,463,532,491,504,495,500,523,472,497,498,520,474,522,474,495,500,495,502,492",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.935275625,0,,0.000504208,,504.208,,504,,"574,17954,2970,9010,469,526,468,1523,465,530,466,528,467,529,495,500,498,498,495,500,496,499,496,1495,495,500,498,499,496,1498,493,504,492,504,490,1521,470,1521,465,1526,466,1525,494,1498,497,498,498,497,497,498,498,498,498,496,499,499,496,501,494,502,494,503,516,481,515,499,495,500,465,531,440,555,464,532,463,532,491,504,495,500,523,472,497,498,520,474,522,474,495,500,495,502,492,504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.935767833,1,,0.000492208,,492.208,,492,,"574,17954,2970,9010,469,526,468,1523,465,530,466,528,467,529,495,500,498,498,495,500,496,499,496,1495,495,500,498,499,496,1498,493,504,492,504,490,1521,470,1521,465,1526,466,1525,494,1498,497,498,498,497,497,498,498,498,498,496,499,499,496,501,494,502,494,503,516,481,515,499,495,500,465,531,440,555,464,532,463,532,491,504,495,500,523,472,497,498,520,474,522,474,495,500,495,502,492,504,492",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.936273458,0,,0.000505625,,505.625,,505,,"574,17954,2970,9010,469,526,468,1523,465,530,466,528,467,529,495,500,498,498,495,500,496,499,496,1495,495,500,498,499,496,1498,493,504,492,504,490,1521,470,1521,465,1526,466,1525,494,1498,497,498,498,497,497,498,498,498,498,496,499,499,496,501,494,502,494,503,516,481,515,499,495,500,465,531,440,555,464,532,463,532,491,504,495,500,523,472,497,498,520,474,522,474,495,500,495,502,492,504,492,505",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.936788292,1,,0.000514834,,514.834,,514,,"574,17954,2970,9010,469,526,468,1523,465,530,466,528,467,529,495,500,498,498,495,500,496,499,496,1495,495,500,498,499,496,1498,493,504,492,504,490,1521,470,1521,465,1526,466,1525,494,1498,497,498,498,497,497,498,498,498,498,496,499,499,496,501,494,502,494,503,516,481,515,499,495,500,465,531,440,555,464,532,463,532,491,504,495,500,523,472,497,498,520,474,522,474,495,500,495,502,492,504,492,505,514",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.937271583,0,,0.000483291,,483.291,,483,,"574,17954,2970,9010,469,526,468,1523,465,530,466,528,467,529,495,500,498,498,495,500,496,499,496,1495,495,500,498,499,496,1498,493,504,492,504,490,1521,470,1521,465,1526,466,1525,494,1498,497,498,498,497,497,498,498,498,498,496,499,499,496,501,494,502,494,503,516,481,515,499,495,500,465,531,440,555,464,532,463,532,491,504,495,500,523,472,497,498,520,474,522,474,495,500,495,502,492,504,492,505,514,483",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.937759167,1,,0.000487584,,487.584,,487,,"574,17954,2970,9010,469,526,468,1523,465,530,466,528,467,529,495,500,498,498,495,500,496,499,496,1495,495,500,498,499,496,1498,493,504,492,504,490,1521,470,1521,465,1526,466,1525,494,1498,497,498,498,497,497,498,498,498,498,496,499,499,496,501,494,502,494,503,516,481,515,499,495,500,465,531,440,555,464,532,463,532,491,504,495,500,523,472,497,498,520,474,522,474,495,500,495,502,492,504,492,505,514,483,487",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.938288,0,,0.000528833,,528.833,,528,,"574,17954,2970,9010,469,526,468,1523,465,530,466,528,467,529,495,500,498,498,495,500,496,499,496,1495,495,500,498,499,496,1498,493,504,492,504,490,1521,470,1521,465,1526,466,1525,494,1498,497,498,498,497,497,498,498,498,498,496,499,499,496,501,494,502,494,503,516,481,515,499,495,500,465,531,440,555,464,532,463,532,491,504,495,500,523,472,497,498,520,474,522,474,495,500,495,502,492,504,492,505,514,483,487,528",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.938780417,1,,0.000492417,,492.417,,492,,"574,17954,2970,9010,469,526,468,1523,465,530,466,528,467,529,495,500,498,498,495,500,496,499,496,1495,495,500,498,499,496,1498,493,504,492,504,490,1521,470,1521,465,1526,466,1525,494,1498,497,498,498,497,497,498,498,498,498,496,499,499,496,501,494,502,494,503,516,481,515,499,495,500,465,531,440,555,464,532,463,532,491,504,495,500,523,472,497,498,520,474,522,474,495,500,495,502,492,504,492,505,514,483,487,528,492",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.939284583,0,,0.000504166,,504.166,,504,,"574,17954,2970,9010,469,526,468,1523,465,530,466,528,467,529,495,500,498,498,495,500,496,499,496,1495,495,500,498,499,496,1498,493,504,492,504,490,1521,470,1521,465,1526,466,1525,494,1498,497,498,498,497,497,498,498,498,498,496,499,499,496,501,494,502,494,503,516,481,515,499,495,500,465,531,440,555,464,532,463,532,491,504,495,500,523,472,497,498,520,474,522,474,495,500,495,502,492,504,492,505,514,483,487,528,492,504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.939752167,1,,0.000467584,,467.584,,467,,"574,17954,2970,9010,469,526,468,1523,465,530,466,528,467,529,495,500,498,498,495,500,496,499,496,1495,495,500,498,499,496,1498,493,504,492,504,490,1521,470,1521,465,1526,466,1525,494,1498,497,498,498,497,497,498,498,498,498,496,499,499,496,501,494,502,494,503,516,481,515,499,495,500,465,531,440,555,464,532,463,532,491,504,495,500,523,472,497,498,520,474,522,474,495,500,495,502,492,504,492,505,514,483,487,528,492,504,467",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.940280958,0,,0.000528791,,528.791,,528,,"574,17954,2970,9010,469,526,468,1523,465,530,466,528,467,529,495,500,498,498,495,500,496,499,496,1495,495,500,498,499,496,1498,493,504,492,504,490,1521,470,1521,465,1526,466,1525,494,1498,497,498,498,497,497,498,498,498,498,496,499,499,496,501,494,502,494,503,516,481,515,499,495,500,465,531,440,555,464,532,463,532,491,504,495,500,523,472,497,498,520,474,522,474,495,500,495,502,492,504,492,505,514,483,487,528,492,504,467,528",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.940745375,1,,0.000464417,,464.417,,464,,"574,17954,2970,9010,469,526,468,1523,465,530,466,528,467,529,495,500,498,498,495,500,496,499,496,1495,495,500,498,499,496,1498,493,504,492,504,490,1521,470,1521,465,1526,466,1525,494,1498,497,498,498,497,497,498,498,498,498,496,499,499,496,501,494,502,494,503,516,481,515,499,495,500,465,531,440,555,464,532,463,532,491,504,495,500,523,472,497,498,520,474,522,474,495,500,495,502,492,504,492,505,514,483,487,528,492,504,467,528,464",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.941277083,0,,0.000531708,,531.708,,531,,"574,17954,2970,9010,469,526,468,1523,465,530,466,528,467,529,495,500,498,498,495,500,496,499,496,1495,495,500,498,499,496,1498,493,504,492,504,490,1521,470,1521,465,1526,466,1525,494,1498,497,498,498,497,497,498,498,498,498,496,499,499,496,501,494,502,494,503,516,481,515,499,495,500,465,531,440,555,464,532,463,532,491,504,495,500,523,472,497,498,520,474,522,474,495,500,495,502,492,504,492,505,514,483,487,528,492,504,467,528,464,531",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.94174075,1,,0.000463667,,463.667,,463,,"574,17954,2970,9010,469,526,468,1523,465,530,466,528,467,529,495,500,498,498,495,500,496,499,496,1495,495,500,498,499,496,1498,493,504,492,504,490,1521,470,1521,465,1526,466,1525,494,1498,497,498,498,497,497,498,498,498,498,496,499,499,496,501,494,502,494,503,516,481,515,499,495,500,465,531,440,555,464,532,463,532,491,504,495,500,523,472,497,498,520,474,522,474,495,500,495,502,492,504,492,505,514,483,487,528,492,504,467,528,464,531,463",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.942273042,0,,0.000532292,,532.292,,532,,"574,17954,2970,9010,469,526,468,1523,465,530,466,528,467,529,495,500,498,498,495,500,496,499,496,1495,495,500,498,499,496,1498,493,504,492,504,490,1521,470,1521,465,1526,466,1525,494,1498,497,498,498,497,497,498,498,498,498,496,499,499,496,501,494,502,494,503,516,481,515,499,495,500,465,531,440,555,464,532,463,532,491,504,495,500,523,472,497,498,520,474,522,474,495,500,495,502,492,504,492,505,514,483,487,528,492,504,467,528,464,531,463,532",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.942736667,1,,0.000463625,,463.625,,463,,"574,17954,2970,9010,469,526,468,1523,465,530,466,528,467,529,495,500,498,498,495,500,496,499,496,1495,495,500,498,499,496,1498,493,504,492,504,490,1521,470,1521,465,1526,466,1525,494,1498,497,498,498,497,497,498,498,498,498,496,499,499,496,501,494,502,494,503,516,481,515,499,495,500,465,531,440,555,464,532,463,532,491,504,495,500,523,472,497,498,520,474,522,474,495,500,495,502,492,504,492,505,514,483,487,528,492,504,467,528,464,531,463,532,463",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.944266083,0,,0.001529416,,1529.416,,1529,,"574,17954,2970,9010,469,526,468,1523,465,530,466,528,467,529,495,500,498,498,495,500,496,499,496,1495,495,500,498,499,496,1498,493,504,492,504,490,1521,470,1521,465,1526,466,1525,494,1498,497,498,498,497,497,498,498,498,498,496,499,499,496,501,494,502,494,503,516,481,515,499,495,500,465,531,440,555,464,532,463,532,491,504,495,500,523,472,497,498,520,474,522,474,495,500,495,502,492,504,492,505,514,483,487,528,492,504,467,528,464,531,463,532,463,1529",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.944754417,1,,0.000488334,,488.334,,488,,"574,17954,2970,9010,469,526,468,1523,465,530,466,528,467,529,495,500,498,498,495,500,496,499,496,1495,495,500,498,499,496,1498,493,504,492,504,490,1521,470,1521,465,1526,466,1525,494,1498,497,498,498,497,497,498,498,498,498,496,499,499,496,501,494,502,494,503,516,481,515,499,495,500,465,531,440,555,464,532,463,532,491,504,495,500,523,472,497,498,520,474,522,474,495,500,495,502,492,504,492,505,514,483,487,528,492,504,467,528,464,531,463,532,463,1529,488",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.946257875,0,,0.001503458,,1503.458,,1503,,"574,17954,2970,9010,469,526,468,1523,465,530,466,528,467,529,495,500,498,498,495,500,496,499,496,1495,495,500,498,499,496,1498,493,504,492,504,490,1521,470,1521,465,1526,466,1525,494,1498,497,498,498,497,497,498,498,498,498,496,499,499,496,501,494,502,494,503,516,481,515,499,495,500,465,531,440,555,464,532,463,532,491,504,495,500,523,472,497,498,520,474,522,474,495,500,495,502,492,504,492,505,514,483,487,528,492,504,467,528,464,531,463,532,463,1529,488,1503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
