Time [s],CLK,,,,,,,,,,,,,,,,,,,,,,
0,1,,,,,,,,,,,,,,,,,,,,,,
1.380966958,1,,,0.000520291,,520.291,,520,0,,"520,0",,,,,,,"{520,0}","{0,577},{17781,1},{2996,0},{8979,1},{499,0},{424,1},{546,0},{1519,1},{499,0},{497,1},{497,0},{499,1},{498,0},{498,1},{498,0},{499,1},{497,0},{499,1},{496,0},{502,1},{495,0},{504,1},{493,0},{1501,1},{493,0},{523,1},{473,0},{523,1},{465,0},{1527,1},{469,0},{1525,1},{492,0},{504,1},{496,0},{1496,1},{502,0},{1491,1},{500,0},{1491,1},{502,0},{1492,1},{499,0},{1495,1},{499,0},{500,1},{498,0},{500,1},{520,0}",,,520,
1.38146275,0,,,0.000495792,,495.792,,496,1,,"496,1",,,,,,,"{496,1}","{0,577},{17781,1},{2996,0},{8979,1},{499,0},{424,1},{546,0},{1519,1},{499,0},{497,1},{497,0},{499,1},{498,0},{498,1},{498,0},{499,1},{497,0},{499,1},{496,0},{502,1},{495,0},{504,1},{493,0},{1501,1},{493,0},{523,1},{473,0},{523,1},{465,0},{1527,1},{469,0},{1525,1},{492,0},{504,1},{496,0},{1496,1},{502,0},{1491,1},{500,0},{1491,1},{502,0},{1492,1},{499,0},{1495,1},{499,0},{500,1},{498,0},{500,1},{520,0},{496,1}",,,496,
1.381939542,1,,,0.000476792,,476.792,,477,0,,"477,0",,,,,,,"{477,0}","{0,577},{17781,1},{2996,0},{8979,1},{499,0},{424,1},{546,0},{1519,1},{499,0},{497,1},{497,0},{499,1},{498,0},{498,1},{498,0},{499,1},{497,0},{499,1},{496,0},{502,1},{495,0},{504,1},{493,0},{1501,1},{493,0},{523,1},{473,0},{523,1},{465,0},{1527,1},{469,0},{1525,1},{492,0},{504,1},{496,0},{1496,1},{502,0},{1491,1},{500,0},{1491,1},{502,0},{1492,1},{499,0},{1495,1},{499,0},{500,1},{498,0},{500,1},{520,0},{496,1},{477,0}",,,477,
1.382459208,0,,,0.000519666,,519.666,,520,1,,"520,1",,,,,,,"{520,1}","{0,577},{17781,1},{2996,0},{8979,1},{499,0},{424,1},{546,0},{1519,1},{499,0},{497,1},{497,0},{499,1},{498,0},{498,1},{498,0},{499,1},{497,0},{499,1},{496,0},{502,1},{495,0},{504,1},{493,0},{1501,1},{493,0},{523,1},{473,0},{523,1},{465,0},{1527,1},{469,0},{1525,1},{492,0},{504,1},{496,0},{1496,1},{502,0},{1491,1},{500,0},{1491,1},{502,0},{1492,1},{499,0},{1495,1},{499,0},{500,1},{498,0},{500,1},{520,0},{496,1},{477,0},{520,1}",,,520,
1.382935292,1,,,0.000476084,,476.084,,476,0,,"476,0",,,,,,,"{476,0}","{0,577},{17781,1},{2996,0},{8979,1},{499,0},{424,1},{546,0},{1519,1},{499,0},{497,1},{497,0},{499,1},{498,0},{498,1},{498,0},{499,1},{497,0},{499,1},{496,0},{502,1},{495,0},{504,1},{493,0},{1501,1},{493,0},{523,1},{473,0},{523,1},{465,0},{1527,1},{469,0},{1525,1},{492,0},{504,1},{496,0},{1496,1},{502,0},{1491,1},{500,0},{1491,1},{502,0},{1492,1},{499,0},{1495,1},{499,0},{500,1},{498,0},{500,1},{520,0},{496,1},{477,0},{520,1},{476,0}",,,476,
1.383455,0,,,0.000519708,,519.708,,520,1,,"520,1",,,,,,,"{520,1}","{0,577},{17781,1},{2996,0},{8979,1},{499,0},{424,1},{546,0},{1519,1},{499,0},{497,1},{497,0},{499,1},{498,0},{498,1},{498,0},{499,1},{497,0},{499,1},{496,0},{502,1},{495,0},{504,1},{493,0},{1501,1},{493,0},{523,1},{473,0},{523,1},{465,0},{1527,1},{469,0},{1525,1},{492,0},{504,1},{496,0},{1496,1},{502,0},{1491,1},{500,0},{1491,1},{502,0},{1492,1},{499,0},{1495,1},{499,0},{500,1},{498,0},{500,1},{520,0},{496,1},{477,0},{520,1},{476,0},{520,1}",,,520,
1.383899167,1,,,0.000444167,,444.167,,444,0,,"444,0",,,,,,,"{444,0}","{0,577},{17781,1},{2996,0},{8979,1},{499,0},{424,1},{546,0},{1519,1},{499,0},{497,1},{497,0},{499,1},{498,0},{498,1},{498,0},{499,1},{497,0},{499,1},{496,0},{502,1},{495,0},{504,1},{493,0},{1501,1},{493,0},{523,1},{473,0},{523,1},{465,0},{1527,1},{469,0},{1525,1},{492,0},{504,1},{496,0},{1496,1},{502,0},{1491,1},{500,0},{1491,1},{502,0},{1492,1},{499,0},{1495,1},{499,0},{500,1},{498,0},{500,1},{520,0},{496,1},{477,0},{520,1},{476,0},{520,1},{444,0}",,,444,
1.384450958,0,,,0.000551791,,551.791,,552,1,,"552,1",,,,,,,"{552,1}","{0,577},{17781,1},{2996,0},{8979,1},{499,0},{424,1},{546,0},{1519,1},{499,0},{497,1},{497,0},{499,1},{498,0},{498,1},{498,0},{499,1},{497,0},{499,1},{496,0},{502,1},{495,0},{504,1},{493,0},{1501,1},{493,0},{523,1},{473,0},{523,1},{465,0},{1527,1},{469,0},{1525,1},{492,0},{504,1},{496,0},{1496,1},{502,0},{1491,1},{500,0},{1491,1},{502,0},{1492,1},{499,0},{1495,1},{499,0},{500,1},{498,0},{500,1},{520,0},{496,1},{477,0},{520,1},{476,0},{520,1},{444,0},{552,1}",,,552,
1.384918625,1,,,0.000467667,,467.667,,468,0,,"468,0",,,,,,,"{468,0}","{0,577},{17781,1},{2996,0},{8979,1},{499,0},{424,1},{546,0},{1519,1},{499,0},{497,1},{497,0},{499,1},{498,0},{498,1},{498,0},{499,1},{497,0},{499,1},{496,0},{502,1},{495,0},{504,1},{493,0},{1501,1},{493,0},{523,1},{473,0},{523,1},{465,0},{1527,1},{469,0},{1525,1},{492,0},{504,1},{496,0},{1496,1},{502,0},{1491,1},{500,0},{1491,1},{502,0},{1492,1},{499,0},{1495,1},{499,0},{500,1},{498,0},{500,1},{520,0},{496,1},{477,0},{520,1},{476,0},{520,1},{444,0},{552,1},{468,0}",,,468,
1.385447625,0,,,0.000529,,529,,529,1,,"529,1",,,,,,,"{529,1}","{0,577},{17781,1},{2996,0},{8979,1},{499,0},{424,1},{546,0},{1519,1},{499,0},{497,1},{497,0},{499,1},{498,0},{498,1},{498,0},{499,1},{497,0},{499,1},{496,0},{502,1},{495,0},{504,1},{493,0},{1501,1},{493,0},{523,1},{473,0},{523,1},{465,0},{1527,1},{469,0},{1525,1},{492,0},{504,1},{496,0},{1496,1},{502,0},{1491,1},{500,0},{1491,1},{502,0},{1492,1},{499,0},{1495,1},{499,0},{500,1},{498,0},{500,1},{520,0},{496,1},{477,0},{520,1},{476,0},{520,1},{444,0},{552,1},{468,0},{529,1}",,,529,
